record_id,company,job_title,location,salary_usd,years_experience,date_posted,skills
4123,Summit Ai Works,Analytics Engineer,"Boston, Ma",95996-123817,3,2026-04-06,"Pandas, Power BI, SQL"
4124,Acme Analytics,Analytics Engineer,"Seattle, Wa",132464-146872,5,2026-04-06,"SQL, dbt, AWS"
4125,Bluepeak Software,Data Analyst,Remote,124086-154893,9,2026-04-07,"Tableau, Airflow, Power BI"
4126,Aurora Metrics,Product Analyst,"New York, Ny",137772-161443,10,2026-03-17,"AWS, Python, Airflow"
4127,Nimbus Labs,Data Engineer,"Seattle, Wa",132796-150360,2,2026-03-27,"TensorFlow, Pandas, SQL"
4128,Pioneer Data Systems,Machine Learning Engineer,Remote,126923-147991,0,2026-03-21,"AWS, Tableau, Power BI"
2399,Vertex Insight,Bi Developer,Remote,82017-111611,1,2026-03-05,"Python, Power BI, Spark"
4130,Cobalt Intelligence,Data Analyst,"Seattle, Wa",128740-157134,7,2026-04-25,"TensorFlow, Python, Airflow"
4131,Bluepeak Software,Analytics Engineer,"Austin, Tx",99102-130547,0,2026-03-13,"Airflow, Python, AWS"
4132,Acme Analytics,Data Analyst,"Austin, Tx",107093-140038,5,2026-04-23,"TensorFlow, SQL, Python"
4133,Acme Analytics,Data Engineer,"Boston, Ma",114311-126127,0,2026-03-06,"AWS, Spark, Power BI"
4134,Acme Analytics,Research Scientist,"Austin, Tx",108966-138982,0,2026-04-02,"SQL, Power BI, dbt"
4135,Acme Analytics,Data Analyst,"San Francisco, Ca",152017-174827,9,2026-04-03,"Airflow, Power BI, AWS"
4136,Cobalt Intelligence,Machine Learning Engineer,Remote,143867-176986,3,2026-03-08,"TensorFlow, AWS, SQL"
4137,Vertex Insight,Data Engineer,"Chicago, Il",122554-136976,1,2026-03-24,"Spark, Tableau, TensorFlow"
4138,Cobalt Intelligence,Data Engineer,"Seattle, Wa",131369-156492,6,2026-04-18,"dbt, SQL, Power BI"
4139,Aurora Metrics,Data Engineer,"Austin, Tx",146305-167860,10,2026-04-04,"Airflow, AWS, dbt"
4142,Vertex Insight,Analytics Engineer,"Chicago, Il",120768-148085,7,2026-03-09,"Python, TensorFlow, Spark"
4143,Pioneer Data Systems,Analytics Engineer,"Boston, Ma",92361-116754,0,2026-03-07,"AWS, Airflow, SQL"
4146,Cobalt Intelligence,Data Engineer,"Austin, Tx",110945-125151,2,2026-04-28,"dbt, AWS, Spark"
4147,Aurora Metrics,Machine Learning Engineer,Remote,147411-170946,2,2026-04-06,"Python, dbt, TensorFlow"
4148,Summit Ai Works,Bi Developer,"Austin, Tx",115312-148562,5,2026-03-21,"AWS, Spark, Tableau"
4149,Cobalt Intelligence,Data Engineer,"San Francisco, Ca",152665-178263,6,2026-03-05,"Tableau, TensorFlow, dbt"
4150,Aurora Metrics,Business Analyst,"Austin, Tx",95855-115870,4,2026-03-17,"Python, Tableau, Spark"
4152,Bluepeak Software,Bi Developer,"Seattle, Wa",139114-159688,7,2026-04-12,"Airflow, AWS, Tableau"
4153,Aurora Metrics,Machine Learning Engineer,"Seattle, Wa",148813-158969,3,2026-02-28,"Tableau, Python, Airflow"
4154,Summit Ai Works,Analytics Engineer,"New York, Ny",121280-146815,3,2026-04-25,"Spark, dbt, SQL"
4155,Nimbus Labs,Analytics Engineer,"Chicago, Il",115206-137327,0,2026-03-01,"AWS, TensorFlow, Airflow"
4157,Summit Ai Works,Analytics Engineer,"Chicago, Il",108842-120620,2,2026-04-28,"Tableau, dbt, Python"
4158,Aurora Metrics,Business Analyst,"New York, Ny",96550-108467,5,2026-03-31,"Power BI, AWS, Pandas"
4159,Vertex Insight,Analytics Engineer,Remote,116873-144754,4,2026-03-06,"Tableau, Airflow, Pandas"
4160,Bluepeak Software,Analytics Engineer,"San Francisco, Ca",161269-186444,8,2026-03-02,"dbt, SQL, Airflow"
4161,Acme Analytics,Machine Learning Engineer,"New York, Ny",157925-180280,8,2026-04-09,"Spark, Pandas, Python"
4163,Summit Ai Works,Machine Learning Engineer,"New York, Ny",161455-179567,7,2026-02-28,"TensorFlow, Pandas, dbt"
4165,Vertex Insight,Product Analyst,"Seattle, Wa",119002-147634,7,2026-03-04,"Airflow, dbt, TensorFlow"
4168,Pioneer Data Systems,Bi Developer,"Chicago, Il",115426-134151,4,2026-03-03,Spark AWS Power BI
4169,Vertex Insight,Analytics Engineer,"San Francisco, Ca",124078-154853,4,2026-03-04,"SQL, Python, AWS"
4170,Pioneer Data Systems,Data Analyst,"Chicago, Il",88964-120529,4,2026-04-05,"dbt, SQL, Tableau"
4172,Acme Analytics,Business Analyst,"Boston, Ma",128772-150034,10,2026-04-11,"AWS, TensorFlow, SQL"
4173,Cobalt Intelligence,Data Analyst,"New York, Ny",106220-126576,4,2026-03-30,"dbt, SQL, TensorFlow"
4174,Pioneer Data Systems,Business Analyst,"San Francisco, Ca",110649-135543,0,2026-04-03,Python Tableau TensorFlow
4175,Pioneer Data Systems,Product Analyst,"New York, Ny",138251-172990,8,2026-03-10,"Power BI, TensorFlow, Pandas"
4178,Cobalt Intelligence,Analytics Engineer,"New York, Ny",125139-158763,2,2026-03-30,"TensorFlow, SQL, Tableau"
4181,Aurora Metrics,Data Engineer,Remote,138722-167321,7,2026-04-22,"SQL, AWS, TensorFlow"
4182,Aurora Metrics,Data Analyst,Remote,120781-131395,10,2026-04-16,"dbt, AWS, Spark"
4185,Bluepeak Software,Business Analyst,"Seattle, Wa",124506-153587,10,2026-04-02,"AWS, Pandas, dbt"
4187,Aurora Metrics,Data Analyst,"San Francisco, Ca",107176-127887,2,2026-03-27,"Spark, Airflow, dbt"
4188,Vertex Insight,Product Analyst,"New York, Ny",104352-137069,6,2026-03-24,"Power BI, Pandas, Airflow"
4189,Bluepeak Software,Machine Learning Engineer,Remote,150991-166568,8,2026-04-17,"Power BI, TensorFlow, dbt"
4190,Summit Ai Works,Business Analyst,Remote,93851-112360,1,2026-03-05,"Power BI, SQL, AWS"
4191,Vertex Insight,Bi Developer,"Austin, Tx",112354-134656,4,2026-03-18,"Pandas, SQL, Airflow"
4193,Summit Ai Works,Machine Learning Engineer,Remote,150696-165350,8,2026-04-06,"Airflow, Spark, Power BI"
4194,Vertex Insight,Data Analyst,"Boston, Ma",79437-109102,1,2026-04-01,"SQL, Power BI, dbt"
4195,Bluepeak Software,Analytics Engineer,"Boston, Ma",142299-169637,8,2026-04-02,"TensorFlow, AWS, Tableau"
4197,Vertex Insight,Machine Learning Engineer,Remote,169931-196286,9,2026-04-22,"Power BI, Airflow, Spark"
4199,Aurora Metrics,Product Analyst,"Chicago, Il",82201-113317,2,2026-04-15,"Pandas, Python, Spark"
4200,Bluepeak Software,Bi Developer,"Chicago, Il",132578-162881,10,2026-03-07,"TensorFlow, Power BI, AWS"
4202,Nimbus Labs,Research Scientist,"Austin, Tx",140551-163630,6,2026-04-28,"Python, Power BI, Tableau"
4204,Pioneer Data Systems,Research Scientist,Remote,132666-160963,8,2026-02-28,"Pandas, Power BI, Spark"
4206,Pioneer Data Systems,Bi Developer,"New York, Ny",127835-159099,6,2026-03-30,"Power BI, SQL, Tableau"
4208,Vertex Insight,Research Scientist,"San Francisco, Ca",161953-186655,5,2026-03-31,"TensorFlow, SQL, Pandas"
4209,Vertex Insight,Bi Developer,"Austin, Tx",130714-148185,9,2026-04-16,"Python, Airflow, TensorFlow"
4210,Nimbus Labs,Bi Developer,"Seattle, Wa",98608-128027,0,2026-03-06,"Spark, Airflow, Power BI"
4211,Summit Ai Works,Bi Developer,"New York, Ny",129126-141491,7,2026-04-07,"SQL, Spark, Tableau"
4212,Aurora Metrics,Product Analyst,"New York, Ny",118011-142504,6,2026-03-29,"Airflow, Python, AWS"
4213,Cobalt Intelligence,Bi Developer,"Chicago, Il",89764-124604,2,2026-03-13,"Power BI, SQL, Airflow"
4215,Vertex Insight,Data Analyst,"Austin, Tx",99481-117831,3,2026-04-14,"SQL, dbt, AWS"
4216,Aurora Metrics,Business Analyst,"Chicago, Il",101607-119228,6,2026-03-17,"Spark, Power BI, AWS"
4217,Vertex Insight,Business Analyst,"San Francisco, Ca",113763-138973,9,2026-04-26,Airflow Spark Power BI
4218,Vertex Insight,Machine Learning Engineer,"San Francisco, Ca",165715-197866,8,2026-04-04,"Python, Power BI, AWS"
5951,Pioneer Data Systems,Analytics Engineer,Remote,105967-123302,4,2026-02-27,"Pandas, Power BI, TensorFlow"
4222,Bluepeak Software,Machine Learning Engineer,Remote,139150-149720,5,2026-04-16,"Airflow, dbt, AWS"
4225,Aurora Metrics,Bi Developer,"Seattle, Wa",103033-125372,3,2026-03-22,"Spark, Pandas, SQL"
4226,Summit Ai Works,Bi Developer,"Austin, Tx",84465-118749,1,2026-03-23,"AWS, Tableau, Python"
4227,Aurora Metrics,Analytics Engineer,"Austin, Tx",98781-125533,0,2026-04-27,"TensorFlow, Python, Airflow"
4228,Vertex Insight,Bi Developer,Remote,105931-118536,4,2026-03-30,"Airflow, SQL, TensorFlow"
4229,Bluepeak Software,Product Analyst,"Seattle, Wa",97383-124121,2,2026-04-23,"SQL, TensorFlow, Pandas"
4230,Summit Ai Works,Analytics Engineer,Remote,111692-143058,7,2026-03-26,"Power BI, Python, Spark"
4231,Acme Analytics,Bi Developer,"Austin, Tx",100311-113649,1,2026-03-08,"TensorFlow, Pandas, Tableau"
4232,Nimbus Labs,Data Analyst,Remote,111661-122987,10,2026-04-26,"Power BI, Tableau, Pandas"
4233,Summit Ai Works,Business Analyst,"New York, Ny",100136-114760,5,2026-04-16,"Python, dbt, Pandas"
4234,Cobalt Intelligence,Research Scientist,"Austin, Tx",121033-135022,0,2026-03-06,"dbt, Power BI, TensorFlow"
4235,Pioneer Data Systems,Data Engineer,Remote,120917-136476,4,2026-04-27,"Pandas, dbt, SQL"
4236,Aurora Metrics,Bi Developer,Remote,96005-114278,4,2026-04-05,"AWS, Spark, Power BI"
4237,Summit Ai Works,Machine Learning Engineer,"Seattle, Wa",169259-188966,7,2026-04-25,"Pandas, dbt, Airflow"
4238,Summit Ai Works,Research Scientist,"Seattle, Wa",137894-161720,1,2026-04-19,"Power BI, AWS, Airflow"
4239,Nimbus Labs,Data Analyst,"New York, Ny",127955-151344,5,2026-03-27,"Airflow, TensorFlow, Python"
5479,Summit Ai Works,Machine Learning Engineer,"Chicago, Il",140944-163825,3,2026-04-09,Power BI Python dbt
4241,Summit Ai Works,Bi Developer,"Austin, Tx",88044-112684,3,2026-03-11,"Pandas, dbt, SQL"
4242,Acme Analytics,Data Analyst,"Boston, Ma",118797-146694,6,2026-04-05,"AWS, dbt, SQL"
4243,Vertex Insight,Machine Learning Engineer,"New York, Ny",155823-186705,7,2026-03-04,"Tableau, Pandas, AWS"
4244,Aurora Metrics,Data Analyst,"Boston, Ma",96350-130013,4,2026-04-10,"Pandas, Airflow, Power BI"
4246,Bluepeak Software,Data Analyst,"New York, Ny",96234-121125,3,2026-03-14,"Airflow, dbt, AWS"
4247,Pioneer Data Systems,Data Engineer,Remote,121332-153677,6,2026-04-13,"dbt, Pandas, AWS"
4248,Nimbus Labs,Analytics Engineer,"Seattle, Wa",133296-160694,7,2026-04-25,"Tableau, AWS, Power BI"
4249,Bluepeak Software,Data Analyst,"Boston, Ma",88051-122319,0,2026-04-08,"Pandas, Power BI, Spark"
4250,Nimbus Labs,Data Engineer,"New York, Ny",131430-156549,0,2026-04-16,"AWS, Airflow, Pandas"
4251,Acme Analytics,Data Engineer,"Austin, Tx",107884-142814,1,2026-03-12,"dbt, AWS, Pandas"
4252,Pioneer Data Systems,Research Scientist,"Boston, Ma",149259-163342,6,2026-03-22,"TensorFlow, AWS, dbt"
4253,Aurora Metrics,Research Scientist,"Seattle, Wa",128415-142102,0,2026-03-19,Airflow Tableau Pandas
4254,Pioneer Data Systems,Business Analyst,"New York, Ny",82708-98648,4,2026-03-07,"Python, SQL, Pandas"
4255,Cobalt Intelligence,Data Analyst,Remote,86703-106104,0,2026-04-07,"dbt, TensorFlow, Airflow"
4260,Acme Analytics,Research Scientist,"New York, Ny",166280-194427,10,2026-04-18,SQL Python Power BI
4261,Acme Analytics,Analytics Engineer,"San Francisco, Ca",130082-161988,9,2026-03-12,"Pandas, dbt, Airflow"
4263,Summit Ai Works,Data Analyst,Remote,91597-122633,3,2026-04-03,"TensorFlow, Tableau, Spark"
4264,Cobalt Intelligence,Data Analyst,"Seattle, Wa",138969-172109,10,2026-04-03,"Power BI, TensorFlow, AWS"
4265,Nimbus Labs,Business Analyst,"Austin, Tx",108635-125337,10,2026-03-28,"Spark, dbt, Python"
4267,Vertex Insight,Machine Learning Engineer,"Chicago, Il",128116-147897,0,2026-03-21,"Pandas, Airflow, AWS"
4269,Nimbus Labs,Data Engineer,Remote,139990-160936,10,2026-04-19,"Python, Spark, TensorFlow"
4270,Bluepeak Software,Machine Learning Engineer,"Boston, Ma",148597-173140,3,2026-04-22,"dbt, Spark, Pandas"
4271,Pioneer Data Systems,Data Analyst,"Austin, Tx",85261-99487,0,2026-03-22,"Tableau, TensorFlow, Airflow"
4274,Acme Analytics,Product Analyst,"Chicago, Il",112302-141176,5,2026-04-04,"SQL, AWS, Airflow"
4275,Acme Analytics,Analytics Engineer,"Boston, Ma",127887-141624,6,2026-04-16,"Python, Tableau, SQL"
4276,Bluepeak Software,Bi Developer,"Chicago, Il",104003-115223,7,2026-04-14,"Power BI, Pandas, dbt"
4277,Summit Ai Works,Data Engineer,"Seattle, Wa",138832-173445,0,2026-04-23,Spark Power BI SQL
4278,Bluepeak Software,Data Analyst,Remote,96832-113751,5,2026-02-28,"Airflow, TensorFlow, dbt"
4280,Vertex Insight,Research Scientist,Remote,144811-158823,8,2026-03-25,"Pandas, Tableau, dbt"
4281,Vertex Insight,Analytics Engineer,"New York, Ny",133120-162421,4,2026-04-16,"TensorFlow, Tableau, Spark"
4282,Acme Analytics,Product Analyst,Remote,114316-124583,5,2026-04-05,"AWS, SQL, Airflow"
4283,Vertex Insight,Research Scientist,"Austin, Tx",115804-139507,2,2026-03-21,"SQL, Pandas, TensorFlow"
4284,Vertex Insight,Machine Learning Engineer,"Seattle, Wa",149588-163199,7,2026-03-28,"TensorFlow, dbt, Tableau"
4286,Pioneer Data Systems,Business Analyst,"San Francisco, Ca",128718-142625,5,2026-04-16,"Pandas, Spark, AWS"
4288,Acme Analytics,Business Analyst,"New York, Ny",140450-168930,10,2026-04-19,"AWS, Python, TensorFlow"
4289,Aurora Metrics,Data Engineer,"Chicago, Il",144683-177695,10,2026-04-25,"Airflow, AWS, SQL"
4292,Cobalt Intelligence,Bi Developer,"San Francisco, Ca",129562-153910,8,2026-04-05,"Pandas, Spark, Tableau"
4293,Nimbus Labs,Research Scientist,"San Francisco, Ca",174555-193982,6,2026-04-26,"AWS, Python, Airflow"
4294,Nimbus Labs,Business Analyst,"Austin, Tx",96186-119840,5,2026-04-03,"Python, AWS, SQL"
4295,Bluepeak Software,Analytics Engineer,"San Francisco, Ca",139294-159323,2,2026-04-13,Tableau Python Pandas
4296,Nimbus Labs,Product Analyst,"Boston, Ma",118939-134907,8,2026-03-02,"SQL, TensorFlow, Tableau"
4298,Bluepeak Software,Research Scientist,"Austin, Tx",132066-165728,4,2026-04-16,"Pandas, Power BI, Spark"
4299,Vertex Insight,Bi Developer,"Austin, Tx",93457-106894,0,2026-03-08,"Power BI, Airflow, Pandas"
4301,Summit Ai Works,Data Engineer,"Seattle, Wa",137809-165130,10,2026-02-27,"SQL, Tableau, Pandas"
4302,Nimbus Labs,Analytics Engineer,"Boston, Ma",106251-140133,1,2026-03-01,"SQL, Pandas, Airflow"
4304,Aurora Metrics,Research Scientist,"Seattle, Wa",140422-163349,7,2026-03-13,"Pandas, Power BI, Python"
4305,Acme Analytics,Analytics Engineer,"Chicago, Il",111502-132842,3,2026-04-25,"Tableau, Power BI, Spark"
4306,Pioneer Data Systems,Business Analyst,"Austin, Tx",108317-128417,9,2026-03-08,"Tableau, Spark, AWS"
4308,Acme Analytics,Data Analyst,"San Francisco, Ca",124091-136699,10,2026-02-28,"AWS, dbt, Python"
4310,Nimbus Labs,Analytics Engineer,"Boston, Ma",98410-114402,3,2026-03-27,"Python, SQL, dbt"
4311,Acme Analytics,Product Analyst,"Boston, Ma",99416-114245,7,2026-04-19,"dbt, Pandas, Python"
4312,Bluepeak Software,Business Analyst,"Austin, Tx",102882-132243,8,2026-03-28,"Pandas, Python, AWS"
4313,Aurora Metrics,Research Scientist,"Austin, Tx",136498-162716,5,2026-03-06,"Spark, Pandas, Python"
4314,Cobalt Intelligence,Bi Developer,"Boston, Ma",129853-160623,9,2026-03-24,"Spark, dbt, Power BI"
4316,Bluepeak Software,Bi Developer,"Austin, Tx",105500-122863,6,2026-04-03,"SQL, TensorFlow, dbt"
4318,Acme Analytics,Machine Learning Engineer,"Seattle, Wa",160041-180653,10,2026-03-28,"SQL, Power BI, Tableau"
4319,Vertex Insight,Business Analyst,"Seattle, Wa",89422-109220,1,2026-04-13,"SQL, Airflow, dbt"
4320,Nimbus Labs,Research Scientist,"Boston, Ma",147019-178438,10,2026-03-27,"Airflow, Python, Tableau"
4323,Cobalt Intelligence,Product Analyst,"Chicago, Il",103547-138444,1,2026-03-19,"Spark, Airflow, TensorFlow"
4325,Vertex Insight,Product Analyst,Remote,106049-134225,4,2026-04-25,"Spark, SQL, TensorFlow"
4326,Aurora Metrics,Analytics Engineer,"New York, Ny",149510-170846,8,2026-04-17,"Tableau, AWS, Power BI"
4327,Aurora Metrics,Business Analyst,"San Francisco, Ca",121570-148286,1,2026-04-13,"TensorFlow, Tableau, Spark"
4328,Nimbus Labs,Research Scientist,Remote,120144-130674,2,2026-04-23,"SQL, Tableau, Airflow"
4330,Nimbus Labs,Research Scientist,"New York, Ny",140486-165872,5,2026-03-25,"SQL, Spark, Tableau"
4332,Pioneer Data Systems,Machine Learning Engineer,"Austin, Tx",128066-157119,6,2026-04-06,"Pandas, Tableau, AWS"
4333,Summit Ai Works,Research Scientist,"Austin, Tx",141616-153915,9,2026-04-13,"Python, Spark, AWS"
4335,Cobalt Intelligence,Data Analyst,Remote,86889-108660,5,2026-03-09,"dbt, TensorFlow, Power BI"
4336,Cobalt Intelligence,Analytics Engineer,"San Francisco, Ca",142576-158072,8,2026-04-17,"SQL, Python, Airflow"
4337,Summit Ai Works,Data Engineer,"New York, Ny",131142-146042,0,2026-04-21,"dbt, AWS, Spark"
4338,Summit Ai Works,Data Analyst,"Seattle, Wa",117061-146327,4,2026-03-18,"AWS, Python, Spark"
4339,Summit Ai Works,Data Analyst,"Chicago, Il",116032-136482,9,2026-04-06,"Airflow, Pandas, Spark"
4340,Cobalt Intelligence,Analytics Engineer,"New York, Ny",155183-177172,10,2026-03-18,"Python, Pandas, Power BI"
4341,Pioneer Data Systems,Business Analyst,"Seattle, Wa",114666-141321,10,2026-04-05,"dbt, AWS, SQL"
4342,Nimbus Labs,Research Scientist,Remote,122929-151698,4,2026-03-20,"Tableau, Airflow, dbt"
4343,Cobalt Intelligence,Research Scientist,Remote,163972-182057,8,2026-03-25,"TensorFlow, Spark, Python"
4346,Cobalt Intelligence,Data Analyst,Remote,76965-106892,0,2026-04-08,"Tableau, Power BI, Python"
4347,Summit Ai Works,Analytics Engineer,"Seattle, Wa",141552-151889,6,2026-03-08,"AWS, SQL, Airflow"
4348,Nimbus Labs,Data Engineer,"Chicago, Il",113959-145394,2,2026-04-24,"TensorFlow, Python, AWS"
4349,Cobalt Intelligence,Data Analyst,"Austin, Tx",97329-128063,3,2026-04-21,"AWS, TensorFlow, Power BI"
4350,Acme Analytics,Machine Learning Engineer,"Seattle, Wa",162088-189088,9,2026-03-13,Python SQL TensorFlow
4351,Vertex Insight,Business Analyst,"New York, Ny",92102-105642,3,2026-04-09,"Power BI, AWS, Pandas"
4353,Bluepeak Software,Data Engineer,"San Francisco, Ca",169281-191036,8,2026-03-07,"Pandas, SQL, AWS"
4355,Cobalt Intelligence,Business Analyst,"Boston, Ma",108122-126435,5,2026-02-28,"dbt, Python, Tableau"
4358,Bluepeak Software,Bi Developer,"New York, Ny",112075-125060,3,2026-04-20,"Pandas, Airflow, TensorFlow"
4359,Cobalt Intelligence,Analytics Engineer,"New York, Ny",109013-124463,0,2026-04-02,"TensorFlow, Spark, Pandas"
4360,Nimbus Labs,Data Analyst,"Chicago, Il",115039-146287,8,2026-03-08,"Tableau, Airflow, Pandas"
4361,Pioneer Data Systems,Research Scientist,Remote,126296-154843,2,2026-03-17,TensorFlow Airflow AWS
4362,Bluepeak Software,Bi Developer,Remote,114597-136001,6,2026-04-27,"Pandas, TensorFlow, Power BI"
4363,Vertex Insight,Product Analyst,"Chicago, Il",116453-146233,9,2026-03-01,"Power BI, Tableau, Pandas"
4365,Pioneer Data Systems,Machine Learning Engineer,"Boston, Ma",127525-144940,0,2026-03-06,TensorFlow Python Airflow
4366,Vertex Insight,Business Analyst,Remote,96293-106709,0,2026-03-01,"TensorFlow, Python, Spark"
4370,Bluepeak Software,Bi Developer,"Chicago, Il",92707-113732,0,2026-04-22,"Power BI, Pandas, Spark"
4371,Cobalt Intelligence,Business Analyst,"New York, Ny",114735-139654,10,2026-03-08,"Tableau, SQL, Airflow"
4373,Pioneer Data Systems,Analytics Engineer,"Boston, Ma",111762-131460,3,2026-04-27,"Tableau, dbt, Power BI"
4375,Vertex Insight,Machine Learning Engineer,"San Francisco, Ca",155716-187037,3,2026-04-28,"Spark, Power BI, Python"
4377,Vertex Insight,Bi Developer,"Boston, Ma",112633-144777,7,2026-03-18,"TensorFlow, Power BI, dbt"
4378,Pioneer Data Systems,Data Analyst,"San Francisco, Ca",113409-130153,4,2026-03-21,"AWS, dbt, Airflow"
4381,Nimbus Labs,Business Analyst,"Chicago, Il",108071-134923,10,2026-03-01,"SQL, Pandas, TensorFlow"
4383,Cobalt Intelligence,Research Scientist,"Austin, Tx",117647-142229,1,2026-03-18,"Python, Airflow, TensorFlow"
4385,Summit Ai Works,Data Engineer,"Seattle, Wa",149965-166767,10,2026-04-08,"Pandas, Spark, SQL"
4387,Pioneer Data Systems,Business Analyst,"Chicago, Il",95382-106999,6,2026-03-27,"TensorFlow, SQL, Pandas"
4389,Bluepeak Software,Bi Developer,"San Francisco, Ca",93168-110457,1,2026-04-28,"Power BI, Spark, Python"
4390,Bluepeak Software,Data Analyst,"Boston, Ma",120302-136067,4,2026-04-18,"AWS, Spark, Airflow"
4391,Nimbus Labs,Data Engineer,"San Francisco, Ca",161663-171916,10,2026-03-07,"Airflow, Power BI, Tableau"
4393,Bluepeak Software,Product Analyst,Remote,104731-130185,7,2026-03-07,"TensorFlow, Power BI, Tableau"
4394,Pioneer Data Systems,Analytics Engineer,"San Francisco, Ca",106482-134607,1,2026-04-23,"Airflow, Power BI, Python"
4395,Aurora Metrics,Analytics Engineer,Remote,124856-144789,8,2026-04-09,"Python, Tableau, Airflow"
4396,Pioneer Data Systems,Data Analyst,"Boston, Ma",86295-99733,0,2026-03-22,"AWS, Tableau, SQL"
